client_id,dataset_index,label,patch_mse
3,7369,3,6.187355995178223
3,41725,3,6.527568817138672
3,42801,3,6.493936538696289
3,5129,3,9.469758987426758
3,37863,3,15.482316017150879
3,39924,3,5.654592990875244
3,14155,3,8.255255699157715
3,46229,3,8.734068870544434
3,32006,3,9.558455467224121
3,6151,3,6.955124855041504
3,6914,3,15.468781471252441
3,47196,3,10.499458312988281
3,48993,3,7.679537773132324
3,42370,3,5.902800559997559
3,49626,3,6.630815505981445
3,33874,3,7.083373069763184
3,25307,3,8.623153686523438
3,17058,3,6.729526996612549
3,47705,3,6.818007469177246
3,45175,3,14.146339416503906
3,20593,3,8.135127067565918
3,29177,3,12.027655601501465
3,16805,3,6.112600803375244
3,39420,3,5.912347316741943
3,3617,3,5.743044376373291
3,18335,3,8.406479835510254
3,24910,3,5.8972296714782715
3,805,3,9.04222583770752
3,45752,3,6.218053817749023
3,7346,3,5.955746650695801
3,6913,3,6.7637858390808105
3,44819,3,7.79164457321167
3,12798,3,8.041770935058594
3,49691,3,5.8662495613098145
3,6584,3,9.797125816345215
3,41323,3,6.192551136016846
3,11868,3,10.178238868713379
3,8013,3,6.920989990234375
3,17543,3,6.366672992706299
3,49142,3,6.910783767700195
3,35287,3,6.881021022796631
3,25376,3,5.81645393371582
3,11192,3,8.259699821472168
3,38897,3,5.714037895202637
3,11680,3,8.680107116699219
3,47502,3,6.054601669311523
3,2412,3,11.126684188842773
3,26009,3,5.911676406860352
3,34517,3,8.183436393737793
3,9846,3,11.740668296813965
3,27628,3,10.331574440002441
3,24707,3,8.656126022338867
3,43877,3,8.01683235168457
3,49131,3,10.356489181518555
3,19922,3,8.395182609558105
3,23690,3,5.93149471282959
3,44953,3,7.599096298217773
3,10192,3,11.404050827026367
3,22568,3,8.945585250854492
3,27735,3,6.4914069175720215
3,19455,3,10.368066787719727
3,36249,3,10.302207946777344
3,15234,3,11.816564559936523
3,11366,3,5.901703834533691
3,6324,3,12.455875396728516
3,43402,3,6.203895092010498
3,37429,3,6.124008655548096
3,23326,3,11.938636779785156
3,40732,3,7.368317127227783
3,44507,3,8.195301055908203
3,32075,3,12.856016159057617
3,37753,3,8.238432884216309
3,13678,3,15.33851432800293
3,15844,3,5.497179985046387
3,4558,3,9.788918495178223
3,42258,3,9.874753952026367
3,39313,3,8.097664833068848
3,7489,3,12.699573516845703
3,33318,3,10.695404052734375
3,44802,3,6.515572547912598
3,25062,3,8.39458179473877
3,27020,3,9.276823043823242
3,9111,3,11.072484970092773
3,3177,3,5.724616527557373
3,23189,3,5.974488258361816
3,9343,3,8.622943878173828
3,26609,3,8.961196899414062
3,38444,3,8.016582489013672
3,24262,3,10.171623229980469
3,6637,3,5.411212921142578
3,46571,3,15.06036376953125
3,44173,3,9.960785865783691
3,9394,3,8.407305717468262
3,9926,3,9.264348983764648
3,30868,3,10.037873268127441
3,45192,3,8.000945091247559
3,17047,3,11.097481727600098
3,17545,3,7.173882484436035
3,39871,3,7.81407356262207
3,24276,3,10.494077682495117
3,48834,3,15.32618236541748
3,40459,3,9.06668758392334
3,44354,3,8.132725715637207
3,28813,3,9.150724411010742
3,16814,3,9.820838928222656
3,16231,3,7.780873775482178
3,4530,3,14.052350044250488
3,15247,3,6.810373306274414
3,32826,3,5.941318035125732
3,20390,3,7.628512859344482
3,47049,3,14.010339736938477
3,35581,3,8.23814868927002
3,40073,3,11.503548622131348
3,24775,3,13.201343536376953
3,48037,3,7.361886501312256
3,33101,3,9.068798065185547
3,15912,3,6.7370452880859375
3,30288,3,10.954465866088867
3,46555,3,6.080749988555908
3,40335,3,6.207464218139648
3,21832,3,6.866092205047607
3,5008,3,12.275496482849121
3,49368,3,5.553012371063232
3,6306,3,13.280425071716309
3,35375,3,7.162783145904541
3,861,3,7.098538875579834
3,43430,3,11.197710990905762
3,26974,3,11.508478164672852
3,45928,3,6.4242072105407715
3,49614,3,11.479754447937012
3,12039,3,12.719183921813965
3,1321,3,13.377631187438965
3,4268,3,7.972255229949951
3,28529,3,6.103994369506836
3,5492,3,12.952361106872559
3,34055,3,12.185473442077637
3,47998,3,5.651656627655029
3,21578,3,8.784656524658203
3,19449,3,6.054538726806641
3,14578,3,8.471894264221191
3,16131,3,5.788617134094238
3,24092,3,6.428330421447754
3,3194,3,8.313431739807129
3,39171,3,9.736995697021484
3,11727,3,9.735918045043945
3,13700,3,8.478401184082031
3,45152,3,8.224980354309082
3,16619,3,8.684956550598145
3,20784,3,8.06450080871582
3,41154,3,10.193485260009766
3,16421,3,10.966096878051758
3,3052,3,8.497761726379395
3,4414,3,13.089106559753418
3,4151,3,7.180887222290039
3,2092,3,14.331278800964355
3,15753,3,14.75534439086914
3,29012,3,9.876153945922852
3,48601,3,7.51497220993042
3,38400,3,6.376867771148682
3,2785,3,6.6555047035217285
3,41589,3,7.839694023132324
3,30389,3,11.496692657470703
3,39665,3,6.903117656707764
3,13235,3,7.351180553436279
3,30886,3,6.403193950653076
3,41540,3,11.101465225219727
3,11222,3,8.062284469604492
3,33925,3,6.952394962310791
3,41545,3,5.715914249420166
3,16157,3,9.596983909606934
3,28109,3,6.514001846313477
3,10825,3,6.007909297943115
3,48966,3,5.901129722595215
3,7004,3,5.991236209869385
3,31844,3,9.360258102416992
3,49832,3,8.360431671142578
3,19068,3,7.705031871795654
3,36647,3,8.48552417755127
3,7681,3,8.441377639770508
3,4349,3,7.3730597496032715
3,13221,3,6.937716484069824
3,38377,3,12.193845748901367
3,37311,3,10.680071830749512
3,37297,3,9.647265434265137
3,18970,3,9.263279914855957
3,16522,3,7.330820560455322
3,35100,3,6.404184341430664
3,43462,3,10.640290260314941
3,14709,3,12.737404823303223
3,32846,3,8.098315238952637
3,21982,3,5.519920825958252
3,16635,3,9.163230895996094
3,33526,3,7.579575061798096
3,41747,3,8.601229667663574
3,32509,3,9.774665832519531
3,49970,3,7.579761505126953
3,38982,3,6.003317832946777
3,33484,3,5.852649688720703
3,21501,3,6.42714786529541
3,7235,3,6.41480016708374
3,15818,3,7.264737129211426
3,3910,3,5.699234962463379
3,6729,3,16.249807357788086
3,43843,3,7.076095104217529
3,26721,3,8.530377388000488
3,44513,3,6.327413082122803
3,24434,3,9.387117385864258
3,47075,3,6.209648609161377
3,30013,3,6.988208293914795
3,2432,3,5.802448272705078
3,22512,3,6.888294696807861
3,36917,3,5.663311004638672
3,22368,3,9.759795188903809
3,27297,3,12.59467887878418
3,7343,3,14.4246826171875
3,33709,3,7.570888996124268
3,46109,3,6.7777557373046875
3,19647,3,9.49721908569336
3,4531,3,7.247089385986328
3,31400,3,7.686087131500244
3,31260,3,6.397908687591553
3,11763,3,8.66611099243164
3,23094,3,5.507866859436035
3,44800,3,6.20137357711792
3,20961,3,7.910612106323242
3,27759,3,9.987015724182129
3,16449,3,12.72435474395752
3,28361,3,15.940595626831055
3,11293,3,7.160300254821777
3,2353,3,13.440705299377441
3,1098,3,11.00812816619873
3,13824,3,6.838232517242432
3,31503,3,5.814672946929932
3,20261,3,8.388114929199219
3,35769,3,9.140602111816406
3,7230,3,5.438527584075928
3,49481,3,13.18931770324707
3,11458,3,10.473309516906738
3,33210,3,6.133713245391846
3,31978,3,8.096678733825684
3,20872,3,7.825898170471191
3,46226,3,9.732975959777832
3,25509,3,11.393415451049805
3,39071,3,8.149067878723145
3,8876,3,10.551018714904785
3,7290,3,5.576785087585449
3,34490,3,7.399876117706299
3,2668,3,5.669682025909424
3,38093,3,10.4935302734375
3,12007,3,13.686488151550293
3,5128,3,5.881744861602783
3,30097,3,6.881348133087158
3,174,3,6.667765140533447
3,11836,3,7.395456790924072
3,29997,3,5.455063343048096
3,49922,3,7.297549724578857
3,3391,3,6.589689254760742
3,33612,3,6.39906120300293
3,49790,3,7.890248775482178
3,9710,3,9.464814186096191
3,12329,3,13.413759231567383
3,7603,3,5.841264724731445
3,10937,3,15.365092277526855
3,16851,3,6.701662063598633
3,47819,3,6.230076313018799
3,26665,3,5.977142333984375
3,20525,3,15.4461669921875
3,4405,3,7.334293842315674
3,18619,3,15.332630157470703
3,30311,3,8.328300476074219
3,4697,3,8.195511817932129
3,41182,3,9.00692081451416
3,33337,3,12.023476600646973
3,19717,3,7.117250442504883
3,6394,3,6.23559045791626
3,25825,3,6.899051666259766
3,16366,3,6.299757957458496
3,2782,3,8.523755073547363
3,4020,3,6.085324287414551
3,2565,3,5.693183422088623
3,14779,3,6.984195232391357
3,45948,3,11.129033088684082
3,36664,3,9.070760726928711
3,1961,3,8.01409912109375
3,8467,3,9.564749717712402
3,5720,3,6.8154120445251465
3,18862,3,7.333191394805908
3,17658,3,8.089320182800293
3,14269,3,6.4366374015808105
3,8635,3,7.663844585418701
3,44381,3,7.372105121612549
3,33980,3,10.669877052307129
3,21574,3,8.148246765136719
3,9591,3,6.925199031829834
3,39644,3,8.195769309997559
3,37951,3,6.299158096313477
3,12145,3,5.929913520812988
3,4984,3,9.579127311706543
3,38992,3,8.74137020111084
3,20877,3,5.993930339813232
3,7852,3,6.925307750701904
3,25219,3,8.895644187927246
3,41831,3,8.575248718261719
3,26111,3,9.825508117675781
3,22891,3,8.889616966247559
3,46081,3,5.67845344543457
3,35931,3,10.547026634216309
3,26558,3,5.994348049163818
3,47643,3,9.59174919128418
3,9,3,8.543696403503418
3,36890,3,14.010964393615723
3,5007,3,9.132281303405762
3,45402,3,5.904326438903809
3,41349,3,12.384505271911621
3,7584,3,6.792004585266113
3,42482,3,8.024845123291016
3,46149,3,6.941326141357422
3,29038,3,5.500000953674316
3,42825,3,8.75913143157959
3,39616,3,6.352420330047607
3,25559,3,7.1958537101745605
3,26455,3,11.486167907714844
3,42806,3,6.492156028747559
3,6607,3,10.496618270874023
3,12988,3,11.741203308105469
3,16646,3,6.013864994049072
3,21567,3,6.997244834899902
3,6217,3,8.620179176330566
3,37967,3,6.269703388214111
3,19839,3,7.211605548858643
3,35937,3,8.686625480651855
3,197,3,6.732729911804199
3,37765,3,11.178442001342773
3,14282,3,5.740353584289551
3,28083,3,6.670071125030518
3,35464,3,7.969741344451904
3,15129,3,6.761618614196777
3,20892,3,9.311280250549316
3,31337,3,6.5053629875183105
3,15873,3,7.483978271484375
3,25058,3,10.088306427001953
3,49079,3,12.723347663879395
3,43034,3,10.905925750732422
3,2930,3,6.213115215301514
3,922,3,6.591552257537842
3,24991,3,6.384815692901611
3,37120,3,12.712691307067871
3,48233,3,11.038061141967773
3,6368,3,7.528567790985107
3,34184,3,7.722650051116943
3,1834,3,7.005548000335693
3,43456,3,6.430807590484619
3,12449,3,5.994090557098389
3,11364,3,5.814977169036865
3,43464,3,7.192241668701172
3,49386,3,7.514163017272949
3,26260,3,7.241055011749268
3,11234,3,6.137619495391846
3,36745,3,8.067652702331543
3,9632,3,8.3118896484375
3,38445,3,8.629786491394043
3,14919,3,5.687498092651367
3,49015,3,6.411325454711914
3,14817,3,8.737077713012695
3,43017,3,7.124251365661621
3,37162,3,6.780632972717285
3,43262,3,6.931361675262451
3,31974,3,10.078882217407227
3,29159,3,6.856571197509766
3,21103,3,8.21254825592041
3,10770,3,5.923145294189453
3,10254,3,8.60446548461914
3,35024,3,12.284781455993652
3,207,3,6.513558864593506
3,36440,3,9.094812393188477
3,10870,3,6.24685001373291
3,18414,3,7.953639507293701
3,8183,3,12.691304206848145
3,15397,3,8.508835792541504
3,10949,3,6.52482795715332
3,46023,3,8.69950008392334
3,30063,5,6.754962921142578
3,28321,5,11.854183197021484
3,37169,5,5.651450157165527
3,24037,5,6.735884666442871
3,15724,5,5.647784233093262
3,9793,5,8.054191589355469
3,20952,5,10.71175765991211
3,6222,5,9.497688293457031
3,9871,5,8.576226234436035
3,4316,5,6.659946918487549
3,23518,5,11.593517303466797
3,3790,5,10.87711238861084
3,9835,5,7.67551326751709
3,45007,5,6.717329025268555
3,4814,5,14.172155380249023
3,36350,5,6.469629764556885
3,8156,5,7.77214241027832
3,8205,5,9.050138473510742
3,49437,5,7.162763595581055
3,3456,5,13.450491905212402
3,8824,5,7.329193115234375
3,11094,5,9.952836036682129
3,26479,5,6.272031307220459
3,42549,5,8.608003616333008
3,21804,5,6.4529500007629395
3,2314,5,10.322089195251465
3,30349,5,8.89903736114502
3,7518,5,7.971563339233398
3,13930,5,11.40085220336914
3,42089,5,6.765737533569336
3,42218,5,8.155881881713867
3,34945,5,7.023979663848877
3,38624,5,8.469812393188477
3,1061,5,6.919902801513672
3,17079,5,6.715219497680664
3,12177,5,10.191320419311523
3,750,5,11.182860374450684
3,39456,5,10.478391647338867
3,30188,5,10.014119148254395
3,18934,5,7.626224517822266
3,20733,5,6.3973612785339355
3,41034,5,11.175777435302734
3,41708,5,5.820943832397461
3,13161,5,6.533621311187744
3,35052,5,10.05634593963623
3,41358,5,8.648818969726562
3,27392,5,11.02865982055664
3,22483,5,8.78937816619873
3,7750,5,10.722735404968262
3,12281,5,6.771786212921143
3,8836,5,5.961593151092529
3,37740,5,6.720601558685303
3,10978,5,5.742283344268799
3,32764,5,6.128457069396973
3,11507,5,7.614835739135742
3,894,5,11.12727165222168
3,41692,5,6.608438491821289
3,2621,5,8.884770393371582
3,21190,5,5.396323204040527
3,15915,5,7.297494411468506
3,8799,5,14.378406524658203
3,18721,5,6.400466442108154
3,18629,5,14.393746376037598
3,30978,5,10.098200798034668
3,33320,5,7.620105743408203
3,16291,5,10.013226509094238
3,19209,5,9.271011352539062
3,46628,5,6.00890588760376
3,41828,5,8.061878204345703
3,38199,5,5.701869487762451
3,30126,5,13.503040313720703
3,31255,5,6.2603936195373535
3,21678,5,6.235342502593994
3,30579,5,6.388730525970459
3,16009,5,6.563469409942627
3,40992,5,6.438070297241211
3,37310,5,8.138970375061035
3,28995,5,8.846693992614746
3,7779,5,6.036351680755615
3,28854,5,11.979958534240723
3,27348,5,9.613618850708008
3,14791,5,6.171493053436279
3,8993,5,9.14661979675293
3,25655,5,5.950832843780518
3,43599,5,7.075406551361084
3,44791,5,7.599771499633789
3,44903,5,5.706912040710449
3,38692,5,6.470385551452637
3,17756,5,5.541762351989746
3,45321,5,12.702320098876953
3,1580,5,7.109503746032715
3,34476,5,6.044597625732422
3,46638,5,8.195008277893066
3,4893,5,10.146814346313477
3,1634,5,8.015718460083008
3,28218,5,10.506546974182129
3,25248,5,6.946331977844238
3,14841,5,9.025932312011719
3,15177,5,7.55441951751709
3,23448,5,7.333097457885742
3,30090,5,6.785573959350586
3,8050,5,6.683581352233887
3,3421,5,14.960186958312988
3,33820,5,9.422115325927734
3,29896,5,6.067484378814697
3,21858,5,15.509204864501953
3,19524,5,6.289340972900391
3,27159,5,6.413896560668945
3,42174,5,6.504766941070557
3,19863,5,6.249438762664795
3,26867,5,5.9604363441467285
3,39893,5,6.479928493499756
3,11463,5,9.121079444885254
3,43412,5,7.531820774078369
3,9388,5,9.043723106384277
3,1344,5,9.56643295288086
3,4922,5,6.658528804779053
3,12661,5,9.156036376953125
3,3163,5,6.950588226318359
3,22722,5,12.900839805603027
3,42115,5,5.781350135803223
3,25658,5,11.262828826904297
3,36235,5,10.287842750549316
3,32196,5,8.204075813293457
3,30107,5,8.04076862335205
3,14963,5,6.291150093078613
3,27859,5,8.605733871459961
3,4456,5,15.572975158691406
3,48411,5,6.238101959228516
3,48832,5,14.006738662719727
3,34728,5,6.838167667388916
3,26884,5,6.424307823181152
3,45245,5,7.775534629821777
3,45219,5,7.781002998352051
3,31557,5,7.349648475646973
3,39042,5,13.906652450561523
3,41480,5,5.645055770874023
3,27912,5,12.432896614074707
3,39225,5,7.803452014923096
3,18416,5,10.994471549987793
3,41638,5,6.029761791229248
3,40616,5,7.02488374710083
3,8167,5,6.9885783195495605
3,43886,5,8.430773735046387
3,12687,5,8.560844421386719
3,20421,5,10.010943412780762
3,12567,5,7.7125325202941895
3,47647,5,10.1849365234375
3,47815,5,7.909716606140137
3,37874,5,6.524159908294678
3,40114,5,6.1134209632873535
3,37086,5,7.438719749450684
3,28047,5,6.619350910186768
3,18598,5,6.242002010345459
3,10691,5,11.996650695800781
3,45032,5,6.383688926696777
3,39677,5,11.90510082244873
3,5837,5,8.141858100891113
3,22174,5,13.599937438964844
3,49988,5,6.330504417419434
3,21737,5,10.61825180053711
3,30016,5,11.982512474060059
3,42838,5,8.065150260925293
3,260,5,5.195487022399902
3,34323,5,8.827000617980957
3,15133,5,10.493982315063477
3,35944,5,11.461872100830078
3,20277,5,9.808647155761719
3,14965,5,6.589441776275635
3,1093,5,7.812670707702637
3,42088,5,9.366623878479004
3,46361,5,9.679424285888672
3,35394,5,6.470160961151123
3,21915,5,6.739215850830078
3,7158,5,6.778530597686768
3,28172,5,8.791667938232422
3,25555,5,7.914583206176758
3,26791,5,6.473903179168701
3,25722,5,6.984536170959473
3,48274,5,5.924225807189941
3,26845,5,6.108738422393799
3,15485,5,10.40823745727539
3,22305,5,7.011201858520508
3,49467,5,8.489583969116211
3,4275,5,6.1963982582092285
3,7510,5,13.746268272399902
3,43140,5,6.815982818603516
3,47893,5,13.947141647338867
3,43999,5,8.370530128479004
3,44687,5,6.188357830047607
3,28825,5,16.22616958618164
3,47672,5,6.368520736694336
3,28693,5,9.03862190246582
3,23831,5,13.418238639831543
3,43399,5,8.091463088989258
3,16047,5,6.17082405090332
3,24209,5,8.299749374389648
3,23774,5,7.286122798919678
3,24656,5,10.366656303405762
3,25919,5,13.257834434509277
3,49647,5,8.245014190673828
3,47090,5,7.934811115264893
3,24098,5,6.079718589782715
3,6048,5,6.334466457366943
3,18472,5,5.792159557342529
3,24339,5,5.542499542236328
3,44106,5,6.399817943572998
3,19602,5,5.534832000732422
3,43962,5,6.868149757385254
3,20087,5,6.2372918128967285
3,11328,5,6.8416571617126465
3,28602,5,6.757021903991699
3,40421,5,7.908557415008545
3,27520,5,7.932493209838867
3,16168,5,6.915825366973877
3,42222,5,4.653829574584961
3,7724,5,6.8564300537109375
3,16823,5,11.388863563537598
3,19191,5,8.111391067504883
3,30766,5,15.034831047058105
3,43338,5,10.043044090270996
3,9811,5,6.948983669281006
3,20292,5,8.840468406677246
3,10657,5,6.075098514556885
3,19690,5,7.82647180557251
3,3491,5,6.081162452697754
3,852,5,5.705817222595215
3,17501,5,12.543821334838867
3,25550,5,8.015891075134277
3,23733,5,6.4689412117004395
3,45290,5,12.086350440979004
3,43321,5,7.1878204345703125
3,8675,5,11.316569328308105
3,31043,5,5.793946266174316
3,43979,5,7.869877338409424
3,4355,5,7.4320220947265625
3,19537,5,9.4292573928833
3,11437,5,7.044005870819092
3,33504,5,9.427579879760742
3,15894,5,6.377668380737305
3,16658,5,7.887706756591797
3,46436,5,6.971166610717773
3,6580,5,5.99811315536499
3,7846,5,10.411314010620117
3,18852,5,6.4057230949401855
3,33765,5,8.825373649597168
3,32255,5,5.79848051071167
3,49579,5,5.626944541931152
3,29031,5,9.876182556152344
3,25610,5,10.091048240661621
3,39920,5,6.46830940246582
3,48701,5,6.041791915893555
3,13461,5,9.561957359313965
3,6483,5,13.420464515686035
3,8691,5,7.505341529846191
3,9433,5,8.697009086608887
3,27956,5,10.193323135375977
3,19434,5,12.36496353149414
3,6140,5,6.870997905731201
3,46084,5,9.181296348571777
3,40800,5,6.7376790046691895
3,20669,5,7.411986351013184
3,35801,5,6.477908611297607
3,12256,5,8.674400329589844
3,32677,5,5.888116359710693
3,46997,5,13.056156158447266
3,18001,5,6.902439594268799
3,26221,5,8.118943214416504
3,46318,5,8.215683937072754
3,19320,5,5.755917549133301
3,23437,5,9.022627830505371
3,12728,5,11.368449211120605
3,18687,5,12.687360763549805
3,49033,5,13.395573616027832
3,7181,5,6.620491981506348
3,20807,5,6.191387176513672
3,27032,5,14.105277061462402
3,27828,5,6.728450298309326
3,24006,5,6.756546974182129
3,31977,5,6.590292453765869
3,6982,5,11.065534591674805
3,4961,5,5.814316749572754
3,38369,5,6.853330135345459
3,17797,5,7.999578952789307
3,12198,5,6.293182373046875
3,31548,5,7.596341609954834
3,13840,5,7.664342403411865
3,40161,5,15.295048713684082
3,25418,5,5.519001007080078
3,18983,5,13.534027099609375
3,2763,5,6.315151691436768
3,10482,5,6.310897350311279
3,734,5,10.681839942932129
3,25845,5,10.785371780395508
3,48715,5,7.431972503662109
3,20394,5,9.670760154724121
3,38854,5,7.611584663391113
3,22184,5,5.891224384307861
3,46980,5,7.765590190887451
3,23369,5,6.044792652130127
3,12987,5,10.014023780822754
3,47778,5,6.306408882141113
3,1157,5,8.965492248535156
3,39869,5,7.736171722412109
3,21179,5,5.862823486328125
3,11995,5,6.334387302398682
3,2013,5,7.08463716506958
3,30310,5,7.570950984954834
3,30506,5,12.92502212524414
3,8894,5,9.088372230529785
3,30162,5,11.44609260559082
3,44227,5,5.813857078552246
3,32667,5,6.374718189239502
3,5970,5,6.993927001953125
3,2733,5,7.984296798706055
3,45633,5,9.953293800354004
3,30133,5,6.170028209686279
3,16469,5,7.814029216766357
3,19663,5,5.900955677032471
3,9642,5,10.271134376525879
3,40799,5,9.482906341552734
3,32912,5,7.676812171936035
3,30703,5,6.651025772094727
3,6154,5,9.254755020141602
3,44561,5,9.05184268951416
3,25015,5,6.802775859832764
3,28677,5,5.6995849609375
3,37125,5,6.280533313751221
3,22061,5,10.14460563659668
3,34192,5,5.99058723449707
3,45960,5,5.76554536819458
3,31031,5,8.554398536682129
3,22355,5,6.920429229736328
3,39018,5,7.741242408752441
3,21996,5,13.895432472229004
3,6017,5,8.948667526245117
3,8496,5,9.816025733947754
3,46247,5,8.216979026794434
3,5555,5,9.356976509094238
3,18003,5,11.667328834533691
3,29393,5,9.054801940917969
3,30356,5,13.37742805480957
3,4890,5,7.786313533782959
3,40763,5,5.533451557159424
3,32012,5,5.70523738861084
3,44300,5,9.478474617004395
3,1750,5,11.248826026916504
3,37184,5,7.37913179397583
3,12947,5,10.200615882873535
3,10760,5,11.765046119689941
3,28471,5,6.951724529266357
3,38507,5,7.262426376342773
3,49729,5,8.168116569519043
3,12274,5,10.730487823486328
3,23803,5,9.661202430725098
3,11622,5,10.722199440002441
3,17795,5,7.115686416625977
3,33116,5,5.616473197937012
3,48666,5,5.994494438171387
3,12480,5,9.172252655029297
3,7139,5,6.418045997619629
3,25702,5,11.553979873657227
3,11753,5,9.820556640625
3,31234,5,7.583034515380859
3,44358,5,10.255314826965332
3,11330,5,8.431838035583496
3,23614,5,10.122735977172852
3,2884,5,9.506720542907715
3,8494,5,6.223529815673828
3,21279,5,7.544445037841797
3,22229,5,7.441998481750488
3,46785,5,9.046669006347656
3,12696,5,10.075776100158691
3,40434,5,6.400127410888672
3,15340,5,9.55809497833252
3,27359,5,7.2466559410095215
3,32641,5,7.193548679351807
3,38302,5,5.674519062042236
3,48474,5,9.313522338867188
3,19201,5,10.573472023010254
3,43693,5,5.8000030517578125
3,27806,5,8.53115463256836
3,39157,5,8.085044860839844
3,8252,5,11.229028701782227
3,49052,5,11.666259765625
3,25925,5,5.968277931213379
3,37099,5,6.558200836181641
3,37852,5,6.948208332061768
3,26755,5,8.638154029846191
3,20562,5,10.887564659118652
3,21075,5,7.1868977546691895
3,5751,5,6.39359712600708
3,30889,5,10.242679595947266
3,16494,5,7.505672931671143
3,20647,5,8.027180671691895
3,32770,5,12.118573188781738
3,48421,5,13.998945236206055
3,17431,5,5.608530044555664
3,1419,5,9.896753311157227
3,8154,5,8.474867820739746
3,1719,5,14.969162940979004
3,23802,5,9.985572814941406
3,29358,5,10.903040885925293
3,10831,5,6.206938743591309
3,21271,5,6.554585933685303
3,3015,5,14.48487663269043
3,7578,5,7.295318126678467
3,7164,5,6.557990074157715
3,21928,5,6.050568580627441
3,32333,5,6.903255939483643
3,21911,5,8.236952781677246
3,10715,5,7.070780277252197
3,29603,5,14.84330940246582
3,18463,5,11.881251335144043
3,46440,5,15.881831169128418
3,18708,5,12.796062469482422
3,28902,5,8.333317756652832
3,29077,5,6.028484344482422
3,39845,5,7.149899482727051
3,35495,5,9.035506248474121
3,22225,5,6.278719425201416
3,39742,5,9.215429306030273
3,33199,5,6.605631351470947
3,45083,5,9.374871253967285
3,17425,5,7.499449729919434
3,43418,5,6.877426624298096
3,13048,5,11.26292896270752
3,31185,5,5.92390251159668
3,20445,5,7.3955769538879395
3,10315,5,6.143840789794922
3,47183,5,12.422038078308105
3,38696,5,5.73583459854126
3,13236,5,7.37345027923584
3,46621,5,11.899938583374023
3,18277,5,6.210155487060547
3,20083,5,7.134930610656738
3,19756,5,6.186491966247559
3,7785,5,6.379236221313477
3,22671,5,8.63803482055664
3,8223,5,9.099191665649414
3,339,5,6.770544052124023
3,14477,5,7.128391265869141
3,4716,5,5.551212787628174
3,39730,5,7.344579696655273
3,22737,5,10.26474380493164
3,48011,5,7.383513927459717
3,3367,5,14.411286354064941
3,19012,5,11.334210395812988
3,49327,5,8.430388450622559
3,33424,5,10.481695175170898
3,29508,5,12.458321571350098
3,45215,5,6.947646617889404
3,12545,5,9.41280746459961
3,18581,5,10.043554306030273
3,14322,5,10.311352729797363
3,16969,5,6.577847480773926
3,41176,5,6.282477855682373
3,22416,5,7.261881351470947
3,13087,5,8.180278778076172
3,44293,5,6.951625347137451
3,3867,5,6.846112251281738
3,157,5,14.43934154510498
3,14346,5,7.017849922180176
3,6878,5,6.8397979736328125
3,3746,5,14.654675483703613
3,34112,5,14.061342239379883
3,6577,5,7.262848377227783
3,21879,5,14.756780624389648
3,14432,5,5.599910259246826
3,34757,5,7.35542631149292
3,25204,5,10.378520011901855
3,29474,5,7.909963130950928
3,11790,5,6.737456321716309
3,17645,5,6.856278419494629
3,34659,5,8.304220199584961
3,38160,5,6.857152938842773
3,40154,5,10.82757568359375
3,12242,5,6.412521839141846
3,31137,5,6.393625736236572
3,26933,5,6.4066243171691895
3,14896,5,9.967106819152832
3,3960,5,9.961181640625
3,36246,5,5.986175537109375
3,43129,5,7.492425918579102
3,39090,5,5.570720195770264
3,33918,5,6.7563395500183105
3,11267,5,7.866601943969727
3,48418,5,7.520395278930664
3,42256,5,6.058854103088379
3,35409,5,6.398227691650391
3,34888,5,7.15395450592041
3,5606,5,6.032054424285889
3,12581,5,7.995067596435547
3,39660,5,5.780684471130371
3,44361,5,6.347894668579102
3,22590,5,10.781699180603027
3,11819,5,6.863394260406494
3,28484,5,7.425911903381348
3,25465,5,9.055520057678223
3,29251,5,10.503149032592773
3,47012,5,9.258853912353516
3,20732,5,10.095645904541016
3,15257,5,14.86947250366211
3,28079,5,10.65570068359375
3,28221,5,5.380828380584717
3,40430,5,8.215042114257812
3,28777,5,5.366339206695557
3,34478,5,7.076184272766113
3,16419,5,15.813036918640137
3,31667,5,8.454353332519531
3,46010,5,8.230401992797852
3,919,5,7.186450004577637
3,40831,5,11.9400634765625
3,32821,5,5.754937171936035
3,36120,5,6.740096569061279
3,2748,5,6.876115798950195
3,23146,5,6.402184009552002
3,23914,5,7.7444682121276855
3,23121,5,7.655846118927002
3,33295,5,8.52889633178711
3,42396,5,6.199121952056885
3,20140,5,10.370292663574219
3,39663,5,6.944500923156738
3,42620,5,12.085103034973145
3,5156,5,10.480183601379395
3,4494,5,9.790583610534668
3,4838,5,8.240970611572266
3,21077,5,6.792461395263672
3,13361,5,8.882719993591309
3,19515,5,7.828912258148193
3,45553,5,5.622574329376221
3,49803,5,8.32914924621582
3,42961,5,6.105439186096191
3,39332,5,8.044747352600098
3,13872,5,7.984922409057617
3,2657,5,9.496931076049805
3,21734,5,9.494145393371582
3,48797,5,8.841574668884277
3,18568,5,7.620129585266113
3,6053,5,6.352847576141357
3,35049,5,13.011848449707031
3,2509,5,8.195301055908203
3,1517,5,7.279339790344238
3,49797,5,7.338211536407471
3,17102,5,7.841123104095459
3,46847,5,6.242203712463379
3,29398,5,11.391692161560059
3,9999,5,9.565726280212402
3,40857,5,14.36063003540039
