dataset_index,label,pred_label,nearest_label,confidence,pred_centroid_dist,true_centroid_dist,nearest_centroid_dist,prob_margin
11098,6,2,3,0.3425930142402649,3.998616933822632,6.356492042541504,3.6124799251556396,0.1330932229757309
11099,2,2,2,0.8810256123542786,5.053925037384033,5.053925037384033,5.053925037384033,0.8172674775123596
11119,3,2,3,0.33789369463920593,4.383566379547119,3.807858467102051,3.807858467102051,0.08427312970161438
11130,1,1,1,0.9998593330383301,7.060606002807617,7.060606002807617,7.060606002807617,0.9997947812080383
11165,5,5,5,0.8869245052337646,9.773921966552734,9.773921966552734,9.773921966552734,0.7738936543464661
11181,6,6,6,0.9981753826141357,7.9972052574157715,7.9972052574157715,7.9972052574157715,0.9969063997268677
11187,2,0,0,0.7407020330429077,4.227169036865234,5.986154556274414,4.227169036865234,0.49476003646850586
11195,3,3,3,0.8307207226753235,3.8895187377929688,3.8895187377929688,3.8895187377929688,0.6737666726112366
11200,8,8,8,0.9058207869529724,3.4032742977142334,3.4032742977142334,3.4032742977142334,0.8382092714309692
11217,5,5,5,0.8085794448852539,2.653067111968994,2.653067111968994,2.653067111968994,0.6605883836746216
11222,3,3,3,0.5237080454826355,4.791356563568115,4.791356563568115,4.791356563568115,0.20509794354438782
11233,6,6,6,0.7359606623649597,3.0754506587982178,3.0754506587982178,3.0754506587982178,0.6467512249946594
11244,8,8,8,0.9767530560493469,3.9579460620880127,3.9579460620880127,3.9579460620880127,0.9594789147377014
11247,5,5,6,0.5434680581092834,7.329354763031006,7.329354763031006,5.150332450866699,0.193288654088974
11259,5,5,5,0.7691785097122192,5.569162368774414,5.569162368774414,5.569162368774414,0.5493006706237793
11260,7,7,7,0.9544667601585388,2.6808488368988037,2.6808488368988037,2.6808488368988037,0.9244683980941772
11267,5,5,3,0.6789447665214539,3.1574413776397705,3.1574413776397705,3.0565202236175537,0.4590814411640167
11288,2,2,2,0.7500287294387817,4.17304801940918,4.17304801940918,4.17304801940918,0.5682858228683472
11293,3,5,3,0.6120803952217102,3.8734540939331055,2.938101291656494,2.938101291656494,0.3484537899494171
11295,2,2,2,0.8781325817108154,6.3154802322387695,6.3154802322387695,6.3154802322387695,0.8096725940704346
11299,4,7,7,0.7939475774765015,4.464536190032959,6.430145740509033,4.464536190032959,0.6240980625152588
11337,3,8,8,0.7606242895126343,5.812219142913818,5.901724338531494,5.812219142913818,0.6930383443832397
11338,7,7,7,0.9941991567611694,3.144388198852539,3.144388198852539,3.144388198852539,0.9917254447937012
11339,3,3,3,0.45909979939460754,3.217782735824585,3.217782735824585,3.217782735824585,0.0775250494480133
11357,3,5,3,0.49887996912002563,4.990684986114502,3.5758938789367676,3.5758938789367676,0.29718250036239624
11365,5,2,7,0.5517019629478455,8.575752258300781,9.589727401733398,6.979226589202881,0.29081639647483826
11385,2,7,4,0.36710384488105774,4.682986259460449,4.7750244140625,4.093372821807861,0.02668270468711853
11391,7,7,7,0.9972386360168457,4.579774379730225,4.579774379730225,4.579774379730225,0.9948140978813171
11396,5,5,5,0.8952487707138062,4.330324172973633,4.330324172973633,4.330324172973633,0.8040511608123779
11408,6,6,6,0.9325945973396301,2.7984743118286133,2.7984743118286133,2.7984743118286133,0.9079045653343201
11409,3,4,4,0.6975307464599609,4.50232458114624,4.91434383392334,4.50232458114624,0.6044185161590576
11411,7,7,3,0.8875656127929688,6.847414016723633,6.847414016723633,6.493064880371094,0.8530510663986206
11419,3,3,3,0.6469696164131165,5.801817417144775,5.801817417144775,5.801817417144775,0.48457494378089905
11420,2,2,2,0.9977747797966003,4.590785503387451,4.590785503387451,4.590785503387451,0.9971393346786499
11459,6,6,6,0.9738878011703491,6.563960552215576,6.563960552215576,6.563960552215576,0.9607954025268555
11494,5,5,5,0.5767373442649841,4.505078315734863,4.505078315734863,4.505078315734863,0.22671890258789062
11503,8,8,8,0.9528052806854248,4.127126216888428,4.127126216888428,4.127126216888428,0.9072594046592712
11515,1,1,1,0.9841521978378296,6.336293697357178,6.336293697357178,6.336293697357178,0.9687992334365845
11525,5,5,5,0.9089254140853882,4.004127502441406,4.004127502441406,4.004127502441406,0.8218047618865967
11541,9,1,9,0.887657105922699,5.428633689880371,4.998137950897217,4.998137950897217,0.7769509553909302
11546,1,1,9,0.940704882144928,5.273951053619385,5.273951053619385,4.610427379608154,0.8826345205307007
11574,1,1,1,0.9711160063743591,4.741088390350342,4.741088390350342,4.741088390350342,0.9507675170898438
11576,8,8,8,0.9831057190895081,4.184250354766846,4.184250354766846,4.184250354766846,0.972159743309021
11598,8,8,8,0.9999947547912598,8.954150199890137,8.954150199890137,8.954150199890137,0.9999911189079285
11618,0,0,0,0.9821768999099731,7.7801833152771,7.7801833152771,7.7801833152771,0.9692574739456177
11619,1,1,1,0.9765688180923462,5.08308219909668,5.08308219909668,5.08308219909668,0.9690462946891785
11632,3,3,3,0.6732702851295471,4.542701721191406,4.542701721191406,4.542701721191406,0.44571149349212646
11697,7,7,7,0.9895992279052734,6.973772048950195,6.973772048950195,6.973772048950195,0.9792667031288147
11702,1,1,1,0.9999151229858398,6.670699596405029,6.670699596405029,6.670699596405029,0.99985271692276
11779,2,2,2,0.9712967276573181,5.7534685134887695,5.7534685134887695,5.7534685134887695,0.9485751986503601
11809,3,5,5,0.8850120306015015,4.669769763946533,5.6058878898620605,4.669769763946533,0.7764911651611328
11812,0,0,0,0.9968423843383789,5.881575107574463,5.881575107574463,5.881575107574463,0.9948567152023315
11813,2,5,5,0.8125414252281189,4.5693559646606445,6.335916996002197,4.5693559646606445,0.6638992428779602
11820,4,2,4,0.43645238876342773,6.370655059814453,4.001693248748779,4.001693248748779,0.021179109811782837
11879,0,0,0,0.9902348518371582,5.571472644805908,5.571472644805908,5.571472644805908,0.9845003485679626
11905,5,5,5,0.6259715557098389,3.5112950801849365,3.5112950801849365,3.5112950801849365,0.3841237425804138
11929,3,3,3,0.9388535618782043,4.9427924156188965,4.9427924156188965,4.9427924156188965,0.9009752869606018
11992,2,2,2,0.9888554215431213,4.460566997528076,4.460566997528076,4.460566997528076,0.9828752279281616
11993,8,8,8,0.9831243753433228,3.600520133972168,3.600520133972168,3.600520133972168,0.9737154841423035
12000,6,5,3,0.42373982071876526,5.945268630981445,6.318601608276367,5.1910881996154785,0.24387426674365997
12042,3,3,3,0.6265866756439209,4.831507682800293,4.831507682800293,4.831507682800293,0.2598763108253479
12049,1,1,1,0.9997283816337585,3.8728768825531006,3.8728768825531006,3.8728768825531006,0.9995827674865723
12051,5,5,5,0.9758256077766418,4.047295570373535,4.047295570373535,4.047295570373535,0.9573302268981934
12065,8,8,8,0.9891583919525146,4.193301677703857,4.193301677703857,4.193301677703857,0.9835966229438782
12090,8,8,8,0.9997541308403015,5.8113932609558105,5.8113932609558105,5.8113932609558105,0.9995519518852234
12104,9,1,1,0.9923686385154724,3.1305956840515137,5.967255592346191,3.1305956840515137,0.9895360469818115
12135,5,5,5,0.6471781730651855,4.256051540374756,4.256051540374756,4.256051540374756,0.3173065781593323
12139,0,0,0,0.7198600172996521,4.9014716148376465,4.9014716148376465,4.9014716148376465,0.6268939971923828
12171,6,6,6,0.6051584482192993,3.1835410594940186,3.1835410594940186,3.1835410594940186,0.397835373878479
12175,8,8,0,0.5742163062095642,4.874976634979248,4.874976634979248,4.638314723968506,0.3152381181716919
12177,5,5,5,0.38860565423965454,3.8631668090820312,3.8631668090820312,3.8631668090820312,0.033310651779174805
12187,9,8,8,0.880618155002594,5.758464813232422,8.693184852600098,5.758464813232422,0.810839831829071
12198,5,5,5,0.8354302048683167,4.7279510498046875,4.7279510498046875,4.7279510498046875,0.7554983496665955
12205,5,5,3,0.5834767818450928,4.3456220626831055,4.3456220626831055,3.205653429031372,0.22709563374519348
12266,8,2,2,0.47958263754844666,4.610933780670166,6.599813938140869,4.610933780670166,0.22485297918319702
12267,2,2,2,0.7931022047996521,4.299792289733887,4.299792289733887,4.299792289733887,0.6886367797851562
12281,5,5,5,0.9995030164718628,7.810527324676514,7.810527324676514,7.810527324676514,0.999268651008606
12286,8,8,8,0.9955269694328308,3.3562803268432617,3.3562803268432617,3.3562803268432617,0.9929472208023071
12287,2,5,5,0.46153274178504944,4.884255886077881,6.195451259613037,4.884255886077881,0.18392327427864075
12292,1,1,1,0.9906281232833862,3.509697675704956,3.509697675704956,3.509697675704956,0.9867032766342163
12327,7,7,3,0.8110788464546204,7.5972795486450195,7.5972795486450195,5.991450786590576,0.747586727142334
12330,5,5,5,0.8531749248504639,4.080992698669434,4.080992698669434,4.080992698669434,0.7464863061904907
12341,5,5,5,0.9575449824333191,4.707854747772217,4.707854747772217,4.707854747772217,0.9161883592605591
12360,1,3,3,0.4816220700740814,5.493668079376221,7.157421588897705,5.493668079376221,0.30141571164131165
12363,0,0,0,0.8536467552185059,4.1735663414001465,4.1735663414001465,4.1735663414001465,0.7267268300056458
12376,2,2,4,0.8185921311378479,4.686656951904297,4.686656951904297,4.66716194152832,0.6524153351783752
12395,8,8,8,0.994412362575531,2.57761287689209,2.57761287689209,2.57761287689209,0.9907236695289612
12406,4,2,4,0.5480707883834839,6.743526935577393,4.964107513427734,4.964107513427734,0.22692164778709412
12416,4,2,4,0.6821438074111938,4.687922477722168,4.1785454750061035,4.1785454750061035,0.4038926959037781
12421,2,2,2,0.9991726279258728,5.579376220703125,5.579376220703125,5.579376220703125,0.9989076256752014
12455,2,4,6,0.4577074646949768,4.975679874420166,6.189691543579102,4.1822404861450195,0.2362755984067917
12457,8,8,0,0.594398558139801,4.608860969543457,4.608860969543457,4.547914505004883,0.214857280254364
12471,2,2,2,0.8835732936859131,4.248333930969238,4.248333930969238,4.248333930969238,0.8094965815544128
12509,0,5,3,0.3693557381629944,5.575999736785889,5.550941467285156,4.788352012634277,0.1885106861591339
12532,5,3,3,0.6360495090484619,4.531158447265625,5.347315311431885,4.531158447265625,0.29650261998176575
12535,7,7,7,0.9695370197296143,3.5376760959625244,3.5376760959625244,3.5376760959625244,0.9447972774505615
12570,1,2,2,0.5932379364967346,5.4953932762146,8.598982810974121,5.4953932762146,0.3898572325706482
12606,8,9,9,0.4910498261451721,4.665261268615723,8.697107315063477,4.665261268615723,0.17098736763000488
12607,2,2,2,0.9917826652526855,6.318878650665283,6.318878650665283,6.318878650665283,0.9867463111877441
12636,4,2,2,0.9558174014091492,6.50718879699707,6.913835048675537,6.50718879699707,0.925051212310791
12678,2,2,2,0.6651720404624939,4.866913318634033,4.866913318634033,4.866913318634033,0.4541822671890259
12694,2,2,3,0.5932684540748596,4.962507247924805,4.962507247924805,4.476778984069824,0.25969070196151733
12697,2,2,2,0.98732590675354,7.115487098693848,7.115487098693848,7.115487098693848,0.9754531979560852
12709,9,5,3,0.4263402819633484,4.92018985748291,8.999004364013672,3.8514575958251953,0.172456294298172
12720,2,2,2,0.9972184896469116,5.326685905456543,5.326685905456543,5.326685905456543,0.9949111342430115
12726,5,5,5,0.9051793217658997,6.976945877075195,6.976945877075195,6.976945877075195,0.8537685871124268
12734,5,3,3,0.4817069172859192,3.814164638519287,4.594913482666016,3.814164638519287,0.16643190383911133
12751,7,7,7,0.9927653670310974,6.5956902503967285,6.5956902503967285,6.5956902503967285,0.9860353469848633
12756,7,7,7,0.5534448027610779,6.475658893585205,6.475658893585205,6.475658893585205,0.14105316996574402
12758,3,3,3,0.4406449794769287,6.523879528045654,6.523879528045654,6.523879528045654,0.008374989032745361
12815,3,7,3,0.3342069685459137,6.716147422790527,4.893745422363281,4.893745422363281,0.07647320628166199
12820,0,1,1,0.5953399538993835,5.235382080078125,6.616201877593994,5.235382080078125,0.2273884117603302
12876,8,8,8,0.9565194845199585,5.040276527404785,5.040276527404785,5.040276527404785,0.91618412733078
12878,9,7,9,0.337380975484848,6.214789867401123,5.193051338195801,5.193051338195801,0.1594281643629074
12884,5,5,5,0.9465639591217041,5.422512531280518,5.422512531280518,5.422512531280518,0.9000242352485657
12889,7,7,7,0.9810062646865845,3.977771043777466,3.977771043777466,3.977771043777466,0.9636728167533875
12892,2,2,2,0.9922598004341125,4.812525272369385,4.812525272369385,4.812525272369385,0.9880214333534241
12904,3,5,5,0.9211637377738953,3.8769869804382324,4.912609100341797,3.8769869804382324,0.8515501022338867
12912,5,5,5,0.7000598907470703,3.0438199043273926,3.0438199043273926,3.0438199043273926,0.5962778329849243
12922,0,0,0,0.39482229948043823,3.476815938949585,3.476815938949585,3.476815938949585,0.10432183742523193
12924,2,2,6,0.5919739007949829,7.894555568695068,7.894555568695068,5.816465377807617,0.2298559546470642
12932,8,8,8,0.7288132309913635,5.867763042449951,5.867763042449951,5.867763042449951,0.6661196351051331
12943,3,3,3,0.9727118611335754,6.143065452575684,6.143065452575684,6.143065452575684,0.9561884999275208
12973,3,3,3,0.4296436011791229,5.004602432250977,5.004602432250977,5.004602432250977,0.07925227284431458
13009,7,7,7,0.9660350680351257,4.537118434906006,4.537118434906006,4.537118434906006,0.9485727548599243
13011,0,0,0,0.5622424483299255,4.672050476074219,4.672050476074219,4.672050476074219,0.4563254714012146
13017,9,1,1,0.9959619641304016,2.406709671020508,6.24470853805542,2.406709671020508,0.9939973950386047
13021,4,4,4,0.8454412817955017,3.855355978012085,3.855355978012085,3.855355978012085,0.7087630033493042
13033,2,2,2,0.6690748333930969,3.6165168285369873,3.6165168285369873,3.6165168285369873,0.5774192810058594
13048,5,5,5,0.709692120552063,4.742930889129639,4.742930889129639,4.742930889129639,0.44325488805770874
13054,8,8,8,0.9986968636512756,4.889481544494629,4.889481544494629,4.889481544494629,0.9983271360397339
13086,0,0,0,0.9024030566215515,4.760746955871582,4.760746955871582,4.760746955871582,0.8433330059051514
13120,6,6,6,0.6691979765892029,4.034675121307373,4.034675121307373,4.034675121307373,0.4723665714263916
13128,9,0,9,0.3678782284259796,6.310108184814453,4.915720462799072,4.915720462799072,0.13619394600391388
13139,8,8,8,0.9859703183174133,3.957310914993286,3.957310914993286,3.957310914993286,0.9822697043418884
13150,5,5,3,0.7103564739227295,3.448915719985962,3.448915719985962,3.356757640838623,0.47764337062835693
13162,6,6,6,0.992746889591217,6.650790691375732,6.650790691375732,6.650790691375732,0.9877743124961853
13163,2,2,2,0.9223536252975464,4.467165470123291,4.467165470123291,4.467165470123291,0.8832221031188965
13177,2,2,4,0.7696766257286072,4.591089248657227,4.591089248657227,4.24539852142334,0.5944684743881226
13187,5,5,5,0.9613508582115173,6.536684036254883,6.536684036254883,6.536684036254883,0.9313220381736755
13203,5,5,5,0.9687678217887878,4.749319076538086,4.749319076538086,4.749319076538086,0.9381274580955505
13204,3,2,2,0.6794254779815674,3.1272635459899902,4.066559314727783,3.1272635459899902,0.5739970207214355
13219,7,7,7,0.9247474670410156,3.7711713314056396,3.7711713314056396,3.7711713314056396,0.878402590751648
13229,0,0,0,0.967985212802887,4.574580669403076,4.574580669403076,4.574580669403076,0.9399056434631348
13236,5,5,5,0.9684931039810181,3.9250223636627197,3.9250223636627197,3.9250223636627197,0.9490877389907837
13255,9,1,9,0.5266358852386475,6.120636463165283,4.406958103179932,4.406958103179932,0.28581690788269043
13293,8,8,8,0.7911627292633057,4.733749866485596,4.733749866485596,4.733749866485596,0.6643949151039124
13312,0,0,0,0.7250011563301086,4.458864212036133,4.458864212036133,4.458864212036133,0.5953776836395264
13318,2,2,4,0.7423803210258484,4.873192310333252,4.873192310333252,4.059372901916504,0.51530921459198
13327,1,1,1,0.9663988947868347,3.443824052810669,3.443824052810669,3.443824052810669,0.9531556963920593
13347,7,2,3,0.40436676144599915,5.194368839263916,7.3018670082092285,4.222906112670898,0.03674396872520447
13351,7,7,7,0.6800029873847961,4.942746162414551,4.942746162414551,4.942746162414551,0.38593295216560364
13367,6,6,6,0.7087467312812805,4.722634792327881,4.722634792327881,4.722634792327881,0.6482934355735779
13375,5,5,5,0.8786165118217468,3.6604554653167725,3.6604554653167725,3.6604554653167725,0.8047972321510315
13376,7,7,7,0.9655737280845642,2.7005679607391357,2.7005679607391357,2.7005679607391357,0.9391441345214844
13413,2,2,2,0.9252995848655701,4.096796035766602,4.096796035766602,4.096796035766602,0.8629562854766846
13448,2,4,4,0.39321190118789673,4.0586442947387695,5.374804973602295,4.0586442947387695,0.14732052385807037
13451,4,4,4,0.8327398300170898,3.977311611175537,3.977311611175537,3.977311611175537,0.760324239730835
13463,3,5,3,0.5243752598762512,4.509328842163086,4.384891510009766,4.384891510009766,0.3111656606197357
13536,4,4,4,0.8283833861351013,4.470958709716797,4.470958709716797,4.470958709716797,0.737212061882019
13541,3,0,0,0.6127080917358398,5.302767276763916,5.706712245941162,5.302767276763916,0.5100172162055969
13542,2,2,2,0.9830256104469299,4.985795021057129,4.985795021057129,4.985795021057129,0.971437394618988
13562,8,8,8,0.9998453855514526,5.219790935516357,5.219790935516357,5.219790935516357,0.9997045993804932
13564,2,4,4,0.6082918047904968,3.9459893703460693,6.149177074432373,3.9459893703460693,0.31400546431541443
13571,1,1,1,0.6640757322311401,5.343644142150879,5.343644142150879,5.343644142150879,0.48457852005958557
13579,5,5,5,0.9119682908058167,5.749743938446045,5.749743938446045,5.749743938446045,0.8623775243759155
13588,9,1,1,0.9941826462745667,8.060717582702637,9.786736488342285,8.060717582702637,0.9899028539657593
13598,5,5,5,0.5496160387992859,4.250542163848877,4.250542163848877,4.250542163848877,0.19798561930656433
13610,5,5,5,0.9927794337272644,5.346060752868652,5.346060752868652,5.346060752868652,0.9859175086021423
13622,7,7,7,0.9982283711433411,5.244501113891602,5.244501113891602,5.244501113891602,0.9970515370368958
13629,0,0,0,0.7956199645996094,6.9785614013671875,6.9785614013671875,6.9785614013671875,0.6807157397270203
13640,2,2,0,0.759365439414978,5.866488456726074,5.866488456726074,5.572076320648193,0.5905926823616028
13669,9,1,9,0.5045772790908813,6.32112979888916,4.553060054779053,4.553060054779053,0.14072909951210022
13672,8,8,8,0.9987726807594299,3.477141857147217,3.477141857147217,3.477141857147217,0.9977881908416748
13686,3,3,3,0.42013290524482727,4.593272686004639,4.593272686004639,4.593272686004639,0.07826679944992065
13688,3,6,6,0.7616257071495056,2.7551803588867188,5.819643497467041,2.7551803588867188,0.6856461763381958
13693,8,8,8,0.6543835401535034,5.915046691894531,5.915046691894531,5.915046691894531,0.4162288308143616
13695,8,8,8,0.9998887777328491,7.871666431427002,7.871666431427002,7.871666431427002,0.9998020529747009
13696,7,7,7,0.9922309517860413,4.844260215759277,4.844260215759277,4.844260215759277,0.9864369630813599
13700,3,5,5,0.7229907512664795,6.91668176651001,7.9394049644470215,6.91668176651001,0.4464661478996277
13723,6,6,6,0.8759940266609192,4.326107978820801,4.326107978820801,4.326107978820801,0.8203890919685364
13747,0,8,0,0.36288586258888245,6.354522705078125,5.933045864105225,5.933045864105225,0.04442644119262695
13761,2,7,3,0.25160834193229675,7.755896091461182,6.837157726287842,5.619096279144287,0.03904353082180023
13788,8,2,2,0.3770160973072052,5.341089725494385,7.625013828277588,5.341089725494385,0.22196310758590698
13817,0,0,0,0.995884358882904,3.8792288303375244,3.8792288303375244,3.8792288303375244,0.9946065545082092
13820,2,2,4,0.3432951271533966,4.857300758361816,4.857300758361816,3.5624990463256836,0.059030354022979736
13827,9,1,9,0.8587985634803772,6.181551456451416,5.360149383544922,5.360149383544922,0.7396880388259888
13834,4,4,0,0.6572889089584351,6.4210100173950195,6.4210100173950195,6.244101047515869,0.5239404439926147
13873,3,5,3,0.5901497006416321,4.9251227378845215,3.8967349529266357,3.8967349529266357,0.23015433549880981
13890,6,6,6,0.999876856803894,8.254393577575684,8.254393577575684,8.254393577575684,0.9998178482055664
13892,7,7,7,0.9255576133728027,4.459586143493652,4.459586143493652,4.459586143493652,0.8653603196144104
13893,8,8,8,0.9294895529747009,5.316117763519287,5.316117763519287,5.316117763519287,0.8795745372772217
13931,3,5,3,0.5986268520355225,5.531266689300537,5.129117488861084,5.129117488861084,0.22281569242477417
13944,1,1,1,0.9943035840988159,3.9042513370513916,3.9042513370513916,3.9042513370513916,0.9908775687217712
13946,4,4,4,0.9919988512992859,4.509727954864502,4.509727954864502,4.509727954864502,0.9887657165527344
13948,5,2,2,0.7896836996078491,5.489361763000488,5.879702568054199,5.489361763000488,0.6673699617385864
13959,4,4,4,0.9589571356773376,4.684502601623535,4.684502601623535,4.684502601623535,0.9425985217094421
13981,8,8,8,0.9708093404769897,4.969380855560303,4.969380855560303,4.969380855560303,0.9623892307281494
13990,5,5,5,0.9351610541343689,4.27949333190918,4.27949333190918,4.27949333190918,0.8742860555648804
14004,5,5,5,0.9772443771362305,4.8959245681762695,4.8959245681762695,4.8959245681762695,0.9664210081100464
14009,6,6,6,0.9183471202850342,5.441277027130127,5.441277027130127,5.441277027130127,0.8511248826980591
14014,3,3,3,0.5722074508666992,3.798879861831665,3.798879861831665,3.798879861831665,0.20922553539276123
14037,8,8,8,0.9726337194442749,3.671349287033081,3.671349287033081,3.671349287033081,0.9457458853721619
14044,7,7,7,0.5357528924942017,4.094768524169922,4.094768524169922,4.094768524169922,0.11903718113899231
14053,9,9,9,0.951799750328064,3.9331533908843994,3.9331533908843994,3.9331533908843994,0.9085995554924011
14081,7,7,7,0.9980489015579224,4.9437079429626465,4.9437079429626465,4.9437079429626465,0.9968612790107727
14093,5,5,5,0.9962674975395203,5.6582255363464355,5.6582255363464355,5.6582255363464355,0.993249237537384
14103,5,5,5,0.783769428730011,3.177889823913574,3.177889823913574,3.177889823913574,0.678571879863739
14117,1,1,1,0.9992425441741943,6.248586177825928,6.248586177825928,6.248586177825928,0.9985753297805786
14147,4,4,4,0.7767773866653442,3.5020179748535156,3.5020179748535156,3.5020179748535156,0.6741059422492981
14155,3,3,3,0.511687695980072,3.911933422088623,3.911933422088623,3.911933422088623,0.15542292594909668
14156,2,2,2,0.9770020246505737,3.758713722229004,3.758713722229004,3.758713722229004,0.9682492017745972
14167,1,1,9,0.7200080156326294,5.9420366287231445,5.9420366287231445,5.890722751617432,0.628146767616272
14184,5,5,3,0.5410764217376709,4.201622486114502,4.201622486114502,4.180222511291504,0.10229158401489258
14202,7,7,7,0.9997269511222839,7.880468845367432,7.880468845367432,7.880468845367432,0.9994661808013916
14206,2,2,4,0.5151517391204834,4.029420375823975,4.029420375823975,3.837768793106079,0.30671846866607666
14212,6,3,6,0.2969402074813843,4.187384128570557,4.160070896148682,4.160070896148682,0.03629988431930542
14213,0,0,0,0.9895491600036621,5.049379348754883,5.049379348754883,5.049379348754883,0.9807314872741699
14216,0,2,2,0.580064058303833,6.300870418548584,6.70859956741333,6.300870418548584,0.300923615694046
14230,3,3,3,0.7801198959350586,4.33957052230835,4.33957052230835,4.33957052230835,0.6144719123840332
14232,3,5,5,0.8881687521934509,4.363110065460205,4.845375061035156,4.363110065460205,0.8075542449951172
14261,7,5,7,0.5450041890144348,6.183846473693848,5.660897731781006,5.660897731781006,0.2254205048084259
14289,3,5,3,0.4528437852859497,3.610774040222168,3.2581591606140137,3.2581591606140137,0.22221368551254272
14353,2,0,0,0.33730602264404297,4.249779224395752,5.172240257263184,4.249779224395752,0.12367801368236542
14402,8,8,8,0.9979861974716187,4.115113258361816,4.115113258361816,4.115113258361816,0.9967604875564575
14404,2,2,2,0.9272381663322449,2.5554847717285156,2.5554847717285156,2.5554847717285156,0.9025852680206299
14420,9,1,9,0.9265451431274414,6.231901168823242,4.809520244598389,4.809520244598389,0.8759912848472595
14421,2,0,0,0.3877596855163574,3.325576066970825,5.8030619621276855,3.325576066970825,0.1521044820547104
14455,1,1,1,0.9914963245391846,3.739246368408203,3.739246368408203,3.739246368408203,0.9878081679344177
14460,0,0,0,0.7713944911956787,5.048793792724609,5.048793792724609,5.048793792724609,0.6427969932556152
14461,1,1,1,0.9962363839149475,2.5753743648529053,2.5753743648529053,2.5753743648529053,0.9942141771316528
14487,0,0,0,0.8840413093566895,3.933681011199951,3.933681011199951,3.933681011199951,0.7929418087005615
14497,8,8,8,0.979010820388794,4.257479190826416,4.257479190826416,4.257479190826416,0.9609456062316895
14500,2,2,2,0.7827503085136414,5.1952033042907715,5.1952033042907715,5.1952033042907715,0.6242630481719971
14504,5,5,3,0.4380047023296356,3.988842725753784,3.988842725753784,3.649146318435669,0.24559645354747772
14527,3,7,3,0.3275757431983948,7.028629302978516,4.617777347564697,4.617777347564697,0.0783722847700119
14531,7,7,7,0.9973773956298828,4.388323783874512,4.388323783874512,4.388323783874512,0.9952609539031982
14532,4,4,4,0.9778801798820496,5.520380020141602,5.520380020141602,5.520380020141602,0.9690197706222534
14533,5,5,5,0.5588015913963318,5.544822692871094,5.544822692871094,5.544822692871094,0.15113916993141174
14556,7,7,7,0.9450469613075256,2.113710880279541,2.113710880279541,2.113710880279541,0.9173368811607361
14564,9,9,9,0.9344860315322876,3.5886809825897217,3.5886809825897217,3.5886809825897217,0.8749086856842041
14587,8,8,8,0.8810545802116394,3.269786834716797,3.269786834716797,3.269786834716797,0.8367013335227966
14596,7,7,7,0.5684713125228882,4.108425140380859,4.108425140380859,4.108425140380859,0.33679258823394775
14599,9,0,9,0.7479052543640137,5.364649772644043,5.115307807922363,5.115307807922363,0.636820912361145
14636,7,7,7,0.9998550415039062,6.716351509094238,6.716351509094238,6.716351509094238,0.99976646900177
14650,5,5,5,0.9875470995903015,6.055929660797119,6.055929660797119,6.055929660797119,0.9777120351791382
14664,4,4,7,0.5595278143882751,4.693528175354004,4.693528175354004,4.115026473999023,0.18797454237937927
14707,5,5,5,0.43491777777671814,4.882255554199219,4.882255554199219,4.882255554199219,0.023269474506378174
14725,7,7,7,0.9853672981262207,4.837363243103027,4.837363243103027,4.837363243103027,0.9798821806907654
14734,5,7,5,0.467424213886261,6.513518810272217,4.298552513122559,4.298552513122559,0.07910558581352234
14775,7,7,7,0.8862109780311584,4.007881164550781,4.007881164550781,4.007881164550781,0.8331718444824219
14788,7,7,7,0.7971479892730713,5.380299091339111,5.380299091339111,5.380299091339111,0.6128722429275513
14791,5,4,4,0.6539363265037537,4.217030048370361,6.644527912139893,4.217030048370361,0.5268228054046631
14831,8,8,8,0.9707016944885254,2.7128336429595947,2.7128336429595947,2.7128336429595947,0.9464927315711975
14843,2,2,2,0.9457103610038757,4.667603492736816,4.667603492736816,4.667603492736816,0.9179964661598206
14924,3,3,3,0.7980685830116272,4.029683589935303,4.029683589935303,4.029683589935303,0.6505594253540039
14926,2,2,2,0.9829093217849731,4.1334052085876465,4.1334052085876465,4.1334052085876465,0.976132869720459
14936,3,2,2,0.9740778207778931,5.930797100067139,9.694132804870605,5.930797100067139,0.9542967081069946
14966,1,1,9,0.6204737424850464,5.593959331512451,5.593959331512451,3.1281819343566895,0.43516311049461365
14968,3,3,3,0.5578646063804626,4.814792633056641,4.814792633056641,4.814792633056641,0.14926913380622864
14998,9,1,9,0.8264406323432922,4.723451137542725,3.7670176029205322,3.7670176029205322,0.7365258932113647
15002,7,7,7,0.9976146221160889,3.8732798099517822,3.8732798099517822,3.8732798099517822,0.9960393309593201
15029,5,5,3,0.5874999165534973,5.682526588439941,5.682526588439941,5.021312713623047,0.4706663191318512
15044,0,0,0,0.971958577632904,3.770883083343506,3.770883083343506,3.770883083343506,0.9579277634620667
15055,7,7,7,0.9736594557762146,6.033658504486084,6.033658504486084,6.033658504486084,0.9566664099693298
15063,6,6,6,0.998763918876648,6.193919658660889,6.193919658660889,6.193919658660889,0.9981436729431152
15070,7,7,3,0.3446650505065918,7.749747276306152,7.749747276306152,4.917398452758789,0.12817184627056122
15072,7,7,3,0.37658897042274475,6.844777584075928,6.844777584075928,5.554426670074463,0.0022978484630584717
15074,5,5,3,0.6202842593193054,6.5923614501953125,6.5923614501953125,5.990711688995361,0.32843130826950073
15095,4,4,7,0.6143916845321655,4.2676544189453125,4.2676544189453125,4.210268974304199,0.24762004613876343
